class,line,callee,type,label
BenchmarkTest04513,70,Runtime.exec,cmdi,truepositive
BenchmarkTest21002,51,Statement.executeQuery,sqli,falsepositive
BenchmarkTest06249,64,ProcessBuilder,cmdi,truepositive
BenchmarkTest06088,50,InitialDirContext.search,ldapi,truepositive
BenchmarkTest07597,70,Runtime.exec,cmdi,falsepositive
BenchmarkTest12766,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest14913,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest05149,67,Runtime.exec,cmdi,truepositive
BenchmarkTest01352,71,Runtime.exec,cmdi,truepositive
BenchmarkTest13179,58,ProcessBuilder,cmdi,truepositive
BenchmarkTest06544,52,Statement.executeQuery,sqli,truepositive
BenchmarkTest03458,52,Statement.executeUpdate,sqli,truepositive
BenchmarkTest07619,81,Runtime.exec,cmdi,truepositive
BenchmarkTest10234,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02859,60,XPath.compile,xpathi,truepositive
BenchmarkTest15326,50,Statement.execute,sqli,truepositive
BenchmarkTest20957,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20208,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest07118,56,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest08967,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16590,54,Statement.execute,sqli,falsepositive
BenchmarkTest11512,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19039,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest05613,71,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest06460,52,Connection.prepareCall,sqli,truepositive
BenchmarkTest07143,53,Statement.execute,sqli,falsepositive
BenchmarkTest08992,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20403,49,XPath.evaluate,xpathi,truepositive
BenchmarkTest04652,62,Connection.prepareStatement,sqli,truepositive
BenchmarkTest11591,53,XPath.compile,xpathi,truepositive
BenchmarkTest02026,64,Runtime.exec,cmdi,truepositive
BenchmarkTest02274,55,DirContext.search,ldapi,truepositive
BenchmarkTest12009,64,Runtime.exec,cmdi,falsepositive
BenchmarkTest16935,59,ProcessBuilder,cmdi,falsepositive
BenchmarkTest07374,66,InitialDirContext.search,ldapi,truepositive
BenchmarkTest15351,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05335,60,XPath.compile,xpathi,truepositive
BenchmarkTest08513,52,DirContext.search,ldapi,truepositive
BenchmarkTest19835,48,DirContext.search,ldapi,falsepositive
BenchmarkTest02775,64,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest15056,60,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest15760,55,Runtime.exec,cmdi,truepositive
BenchmarkTest10930,55,Statement.executeQuery,sqli,falsepositive
BenchmarkTest17782,55,Connection.prepareCall,sqli,falsepositive
BenchmarkTest08382,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17804,55,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest05889,64,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest12212,51,Statement.execute,sqli,truepositive
BenchmarkTest03597,56,InitialDirContext.search,ldapi,truepositive
BenchmarkTest11103,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest01521,71,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18891,63,Runtime.exec,cmdi,truepositive
BenchmarkTest17033,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest10958,54,XPath.compile,xpathi,truepositive
BenchmarkTest10288,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest09675,54,Statement.execute,sqli,falsepositive
BenchmarkTest08226,52,Runtime.exec,cmdi,falsepositive
BenchmarkTest15379,49,XPath.evaluate,xpathi,falsepositive
BenchmarkTest12181,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest11490,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest10020,61,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest14727,68,Statement.addBatch,sqli,truepositive
BenchmarkTest00243,51,Statement.addBatch,sqli,truepositive
BenchmarkTest11582,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest03475,66,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest16387,55,Runtime.exec,cmdi,truepositive
BenchmarkTest14718,68,Statement.addBatch,sqli,truepositive
BenchmarkTest05251,58,Connection.prepareCall,sqli,truepositive
BenchmarkTest18790,61,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest19081,51,Statement.execute,sqli,falsepositive
BenchmarkTest05121,79,Runtime.exec,cmdi,truepositive
BenchmarkTest14187,66,DirContext.search,ldapi,truepositive
BenchmarkTest00057,52,DirContext.search,ldapi,truepositive
BenchmarkTest03430,53,Statement.addBatch,sqli,truepositive
BenchmarkTest20372,50,Statement.execute,sqli,falsepositive
BenchmarkTest18195,62,ProcessBuilder,cmdi,truepositive
BenchmarkTest06519,55,Statement.addBatch,sqli,truepositive
BenchmarkTest07959,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest15974,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest01566,53,Statement.executeUpdate,sqli,truepositive
BenchmarkTest09521,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest17858,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest02784,70,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02212,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15889,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest07766,68,Statement.execute,sqli,truepositive
BenchmarkTest03914,84,Runtime.exec,cmdi,falsepositive
BenchmarkTest18626,50,InitialDirContext.search,ldapi,truepositive
BenchmarkTest07160,61,Statement.execute,sqli,falsepositive
BenchmarkTest03282,65,Runtime.exec,cmdi,truepositive
BenchmarkTest16434,56,Runtime.exec,cmdi,truepositive
BenchmarkTest04057,63,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest08457,49,XPath.compile,xpathi,truepositive
BenchmarkTest15317,50,Statement.addBatch,sqli,truepositive
BenchmarkTest19751,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest00992,64,DirContext.search,ldapi,truepositive
BenchmarkTest18403,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest07109,53,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest12051,53,Runtime.exec,cmdi,falsepositive
BenchmarkTest17673,67,Runtime.exec,cmdi,truepositive
BenchmarkTest00883,71,Statement.addBatch,sqli,truepositive
BenchmarkTest16535,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest08821,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest10104,51,Runtime.exec,cmdi,falsepositive
BenchmarkTest01528,58,Statement.addBatch,sqli,falsepositive
BenchmarkTest15182,52,Runtime.exec,cmdi,truepositive
BenchmarkTest02127,70,Connection.prepareCall,sqli,falsepositive
BenchmarkTest17943,53,DirContext.search,ldapi,falsepositive
BenchmarkTest11497,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest18797,60,ProcessBuilder,cmdi,falsepositive
BenchmarkTest15427,52,DirContext.search,ldapi,truepositive
BenchmarkTest05937,62,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest07518,77,ProcessBuilder,cmdi,truepositive
BenchmarkTest02831,57,Statement.executeUpdate,sqli,truepositive
BenchmarkTest02148,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest13421,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest12164,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest18412,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16139,52,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest04727,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15936,54,Statement.addBatch,sqli,falsepositive
BenchmarkTest08365,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest07728,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00697,85,Runtime.exec,cmdi,truepositive
BenchmarkTest07813,68,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest14086,51,Statement.execute,sqli,falsepositive
BenchmarkTest03405,58,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08412,50,Statement.addBatch,sqli,truepositive
BenchmarkTest01591,70,XPath.compile,xpathi,truepositive
BenchmarkTest06488,53,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16648,53,XPath.evaluate,xpathi,truepositive
BenchmarkTest10243,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest09489,67,Runtime.exec,cmdi,truepositive
BenchmarkTest19709,54,Statement.execute,sqli,truepositive
BenchmarkTest13264,63,Runtime.exec,cmdi,truepositive
BenchmarkTest18296,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest18243,56,Runtime.exec,cmdi,truepositive
BenchmarkTest12636,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest11503,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest11018,52,DirContext.search,ldapi,truepositive
BenchmarkTest03383,53,Connection.prepareCall,sqli,truepositive
BenchmarkTest16620,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest18457,54,Statement.execute,sqli,truepositive
BenchmarkTest03289,67,Runtime.exec,cmdi,truepositive
BenchmarkTest06561,60,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest00218,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest14558,81,Runtime.exec,cmdi,truepositive
BenchmarkTest05166,55,Runtime.exec,cmdi,truepositive
BenchmarkTest03244,54,Runtime.exec,cmdi,truepositive
BenchmarkTest07745,68,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest18542,50,DirContext.search,ldapi,falsepositive
BenchmarkTest07952,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest02165,75,Statement.addBatch,sqli,truepositive
BenchmarkTest15953,54,Statement.execute,sqli,truepositive
BenchmarkTest10744,57,Runtime.exec,cmdi,falsepositive
BenchmarkTest04117,58,Statement.executeUpdate,sqli,truepositive
BenchmarkTest07273,66,DirContext.search,ldapi,falsepositive
BenchmarkTest12851,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest18882,64,Runtime.exec,cmdi,truepositive
BenchmarkTest14696,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest09027,54,Statement.execute,sqli,falsepositive
BenchmarkTest04083,65,Statement.execute,sqli,truepositive
BenchmarkTest03884,78,Runtime.exec,cmdi,falsepositive
BenchmarkTest04551,71,Runtime.exec,cmdi,truepositive
BenchmarkTest11751,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest19112,50,XPath.compile,xpathi,truepositive
BenchmarkTest15779,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest08828,55,Runtime.exec,cmdi,falsepositive
BenchmarkTest02536,66,ProcessBuilder,cmdi,truepositive
BenchmarkTest18913,53,Runtime.exec,cmdi,truepositive
BenchmarkTest07783,68,Statement.execute,sqli,falsepositive
BenchmarkTest13458,50,Statement.execute,sqli,falsepositive
BenchmarkTest00866,76,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest11112,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest02120,57,Connection.prepareCall,sqli,truepositive
BenchmarkTest15141,52,Runtime.exec,cmdi,truepositive
BenchmarkTest02835,75,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05991,59,DirContext.search,ldapi,truepositive
BenchmarkTest14048,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest17656,56,Runtime.exec,cmdi,truepositive
BenchmarkTest19760,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12026,64,Runtime.exec,cmdi,falsepositive
BenchmarkTest12552,65,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest10913,55,Statement.execute,sqli,truepositive
BenchmarkTest06520,58,Statement.addBatch,sqli,truepositive
BenchmarkTest09065,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest19040,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02621,75,Runtime.exec,cmdi,truepositive
BenchmarkTest00913,71,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17830,55,Statement.execute,sqli,truepositive
BenchmarkTest04643,57,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12674,67,Runtime.exec,cmdi,truepositive
BenchmarkTest10882,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10448,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest01242,69,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest10318,49,XPath.evaluate,xpathi,truepositive
BenchmarkTest20974,51,Statement.execute,sqli,falsepositive
BenchmarkTest05861,57,Connection.prepareCall,sqli,truepositive
BenchmarkTest15692,62,ProcessBuilder,cmdi,truepositive
BenchmarkTest11666,49,DirContext.search,ldapi,truepositive
BenchmarkTest00744,73,Runtime.exec,cmdi,truepositive
BenchmarkTest13804,62,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest13172,60,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest16573,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest13505,49,XPath.evaluate,xpathi,truepositive
BenchmarkTest18032,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest19678,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16038,52,DirContext.search,ldapi,truepositive
BenchmarkTest13430,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17572,65,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest12923,49,DirContext.search,ldapi,falsepositive
BenchmarkTest02139,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08812,56,Runtime.exec,cmdi,truepositive
BenchmarkTest11528,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest13289,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest15169,62,Runtime.exec,cmdi,truepositive
BenchmarkTest04668,62,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10272,50,Statement.execute,sqli,truepositive
BenchmarkTest13433,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05949,61,XPath.compile,xpathi,falsepositive
BenchmarkTest01537,52,Statement.execute,sqli,truepositive
BenchmarkTest04715,69,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10929,55,Statement.executeQuery,sqli,falsepositive
BenchmarkTest12010,64,Runtime.exec,cmdi,truepositive
BenchmarkTest19452,62,ProcessBuilder,cmdi,falsepositive
BenchmarkTest10614,66,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest12152,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest15191,52,Runtime.exec,cmdi,falsepositive
BenchmarkTest14183,66,DirContext.search,ldapi,truepositive
BenchmarkTest09634,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02136,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15310,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest17235,50,Statement.execute,sqli,truepositive
BenchmarkTest05292,72,Statement.addBatch,sqli,falsepositive
BenchmarkTest07102,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest00715,89,Runtime.exec,cmdi,falsepositive
BenchmarkTest19675,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04693,56,Statement.execute,sqli,truepositive
BenchmarkTest02860,61,XPath.compile,xpathi,falsepositive
BenchmarkTest17188,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest01921,67,ProcessBuilder,cmdi,truepositive
BenchmarkTest00857,75,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18441,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08951,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest16636,53,XPath.compile,xpathi,truepositive
BenchmarkTest06476,52,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18255,56,Runtime.exec,cmdi,truepositive
BenchmarkTest03417,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest08400,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07757,68,Statement.addBatch,sqli,truepositive
BenchmarkTest19722,54,Statement.execute,sqli,truepositive
BenchmarkTest00854,84,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest16787,49,InitialDirContext.search,ldapi,truepositive
BenchmarkTest08428,50,Statement.execute,sqli,truepositive
BenchmarkTest11912,61,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest12809,54,Statement.addBatch,sqli,falsepositive
BenchmarkTest09036,54,Statement.execute,sqli,truepositive
BenchmarkTest12876,53,XPath.evaluate,xpathi,falsepositive
BenchmarkTest15965,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest17798,55,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest05150,69,Runtime.exec,cmdi,truepositive
BenchmarkTest17049,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest17647,57,Runtime.exec,cmdi,truepositive
BenchmarkTest12561,64,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest06570,71,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest09706,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05921,56,Statement.executeQuery,sqli,truepositive
BenchmarkTest06334,66,Runtime.exec,cmdi,truepositive
BenchmarkTest21018,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest01267,60,ProcessBuilder,cmdi,truepositive
BenchmarkTest11402,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest14684,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest20174,51,Runtime.exec,cmdi,truepositive
BenchmarkTest06573,57,XPath.compile,xpathi,truepositive
BenchmarkTest19090,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest04542,83,Runtime.exec,cmdi,falsepositive
BenchmarkTest04086,57,Statement.execute,sqli,truepositive
BenchmarkTest03896,89,Runtime.exec,cmdi,truepositive
BenchmarkTest07615,80,Runtime.exec,cmdi,falsepositive
BenchmarkTest19115,50,XPath.compile,xpathi,truepositive
BenchmarkTest06548,71,Statement.executeQuery,sqli,falsepositive
BenchmarkTest13163,61,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest12038,53,Runtime.exec,cmdi,truepositive
BenchmarkTest15767,55,Runtime.exec,cmdi,truepositive
BenchmarkTest04428,68,ProcessBuilder,cmdi,truepositive
BenchmarkTest04095,65,Statement.execute,sqli,falsepositive
BenchmarkTest09709,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest06233,70,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest09039,54,Statement.execute,sqli,truepositive
BenchmarkTest02649,58,Runtime.exec,cmdi,truepositive
BenchmarkTest17644,57,Runtime.exec,cmdi,truepositive
BenchmarkTest18925,53,Runtime.exec,cmdi,truepositive
BenchmarkTest11283,64,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest16564,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12564,63,ProcessBuilder,cmdi,truepositive
BenchmarkTest01651,62,DirContext.search,ldapi,truepositive
BenchmarkTest02919,51,DirContext.search,ldapi,truepositive
BenchmarkTest19666,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12662,66,Runtime.exec,cmdi,truepositive
BenchmarkTest10901,55,Statement.addBatch,sqli,truepositive
BenchmarkTest00901,78,Statement.execute,sqli,falsepositive
BenchmarkTest00187,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17247,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10870,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest20986,51,Statement.execute,sqli,falsepositive
BenchmarkTest12665,67,Runtime.exec,cmdi,truepositive
BenchmarkTest17842,55,Statement.execute,sqli,truepositive
BenchmarkTest16561,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest13408,50,Connection.prepareStatement,sqli,truepositive
